Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO:0006897,0.46503096133673855,1.7914370061656293,0.0011750881316098707,0.021102304678203933,0.532,27/50,30.54%,RAB22A;RAB5A;MYO6;EHD1;CDC42;EPS15;RHOU;EHD4;MIB1;RALBP1;DENND1B;AP2M1;RAB5C;CSNK1G2;ATP9A;RAB5B;CSNK1G1;PIK3C3;AP3M1;SNX18;EPN2;EHD3;DENND1A;EPN1;EPS15L1;HIP1;ITSN2
prerank,GO:0008017,0.4120930146905789,1.7826191331577794,0.0,0.023012270136921368,0.572,65/131,28.40%,KIF1B;KIF5B;KIF19;KIF21A;KIF3A;REEP4;MAP4;KIFC2;HOOK3;CCDC181;SKA2;MAP1LC3B;CCDC88C;KIF21B;KIF13B;TOGARAM2;KIF3C;MAPT;GAS2L1;APC2;NME8;DNM1L;PSRC1;TPGS1;KIF1C;KIF3B;MAP1LC3B2;TERF1;RMDN3;KIF18B;DNM2;CCSER2;CCDC88B;SKA1;CCSAP;EML2;OPA1;MAST2;CENPE;CRIPT;MAP1S;CKAP5;CFAP157;CDK5RAP2;KIF22;NDEL1;REEP3;ARHGEF2;KIFC1;CCDC88A;ABRAXAS2;CEP57L1;GTSE1;MAP1LC3A;KIF14;TPX2;KIFC3;NUSAP1;SPAG6;KIF23;KIF18A;STARD9;SPC24;CLASP1;EML6
prerank,GO:0005874,0.44285862738652837,1.7819643099523768,0.0,0.022654484428958777,0.576,35/72,29.49%,KIF1B;TUBB4B;TUBA1C;KIF5B;MACF1;KIF19;KIF21A;KIF3A;TUBA8;TUBA1B;KIFC2;CDK2AP2;TPPP3;KIF21B;KIF13B;KIF3C;DNM1L;KIF1C;KIF3B;KIF18B;DNM2;TUBB;OPA1;TUBA1A;CENPE;MAP1S;TUBA4A;KIF22;KIFC1;KIF14;TUBG1;KIF23;KIF18A;TPPP;TUBB2A
prerank,GO:0048306,0.5702154429970007,1.7790901747394992,0.012145748987854251,0.022939446497247565,0.596,8/18,13.99%,S100A10;S100A4;S100A2;S100A6;S100A11;S100A12;S100A9;S100A8
prerank,GO:0006887,0.48096800999742956,1.7789607647180607,0.0,0.022484298749286306,0.596,26/45,28.31%,EXOC5;STXBP6;SYTL2;WASHC1;STX3;RAB27B;STX11;RAB11A;EXOC2;SYTL1;RAB27A;TNFAIP2;SYTL3;WASHC3;SNAP47;VAMP7;CADPS;EXOC4;DOC2B;STX2;SYTL4;STX1A;CDK16;SNAP23;RPH3AL;STX4
prerank,GO:0006890,0.524782896549119,1.7787076007131448,0.003861003861003861,0.022047728460425506,0.596,15/26,26.62%,RER1;ARCN1;TMEM115;COG7;GOLPH3;COPB2;RAB6A;COPA;ATP9A;COPZ1;BICD2;BNIP1;COPZ2;STX18;DNAJC28
prerank,GO:0005509,0.4009040391112785,1.776658768527099,0.0,0.021978174453553382,0.606,50/129,20.64%,S100A10;ANXA1;ANXA5;ANXA2;S100A4;S100A2;S100A6;S100A11;PRNP;CIB1;CALM1;SYT11;OTOF;ITPR3;CALM2;ANXA6;ANXA4;CCDC47;SPARC;NCS1;RCVRN;MCTP1;CRACR2A;CANX;NUCB1;SDF4;CETN2;RYR2;CALR;S100A12;RYR1;S100A9;S100A8;SYT15;PLA2G4A;MYLPF;NCALD;CALU;PVALB;ESYT2;STIM1;PKD2;EFHD2;ANXA11;MICU2;TESC;CALML6;ESYT1;SYT6;MICU1
prerank,GO:0005741,0.5157847047329349,1.7640249120038296,0.005044136191677175,0.024888549794399323,0.661,14/28,22.36%,AGPAT4;BCL2L1;VDAC1;MCL1;VDAC3;CISD2;LPIN1;BAK1;BOK;BCL2A1;LRRK2;MARCH5;PDE2A;BAX
prerank,GO:0016579,0.4782447779716875,1.763728498118298,0.0024096385542168677,0.024535964751634762,0.663,25/40,37.78%,USP1;USP14;USP42;DESI2;USP25;JOSD2;JOSD1;USP7;USP24;OTUD4;USP38;USP46;PSMD14;BAP1;UCHL5;USP28;WDR48;OTUD6A;USP48;OTUD3;YOD1;OTUD5;USP30;USP47;USP9Y
prerank,GO:0030134,0.5275914818641766,1.7632858156011066,0.003826530612244898,0.02413485341264771,0.664,18/24,36.57%,TMED5;CNIH4;LMAN1;TMED2;TMED10;LMAN2;IER3IP1;TMED1;TEX261;TMED4;YIF1A;TMED7;LMAN2L;SEC23IP;DDHD2;TMED3;TICAM2;KLHL12
prerank,GO:0000281,0.6078258963555745,1.76286333032776,0.002677376171352075,0.023789055626775257,0.668,10/15,26.25%,ROCK2;CFL1;ROCK1;ECT2;JTB;INCENP;CEP55;RACGAP1;PDCD6IP;NUSAP1
prerank,GO:0007018,0.43570811490525213,1.761778887268582,0.0,0.02369416421750333,0.674,26/70,16.52%,KIF1B;DYNC1I2;DYNC1LI1;DYNLRB1;KIF5B;KIF19;KIF21A;KIF3A;KIFC2;DNAI2;TCTEX1D2;DYNC1H1;KIF21B;KIF13B;KIF3C;DYNC1LI2;DYNLT1;DYNC2H1;WDR63;KIF1C;KIF3B;KIF18B;KLC1;DNAH10;ACTR10;CENPE
prerank,GO:0000226,0.43378487344627353,1.759903045910373,0.0010940919037199124,0.023973282096188146,0.684,45/68,40.80%,DYNC1LI1;TUBB4B;TUBA1C;TTLL7;TBCD;MARK4;MAP4;TUBA8;TUBA1B;TTL;VAMP4;TOGARAM2;DYNC1LI2;PPP2R3C;MARK3;TXNDC9;CDC14B;MAP7D1;EML2;TUBB;TUBA1A;MAP1S;TUBA4A;TTLL5;TACC1;TTLL13P;SPATA7;TUBG1;CLASP1;SIK3;TUBB2A;MARK2;CLASP2;TTLL9;EML4;TTLL4;TUBB4A;CCDC170;PRC1;TTLL1;TUBB6;TUBB1;TUBG2;DCLK2;HAUS6
prerank,GO:0008630,0.6042375849097048,1.7525421487375663,0.004037685060565276,0.02579489973708874,0.71,9/15,22.36%,CRIP1;TNFRSF1B;BCL2L1;MCL1;BAK1;BOK;PML;BCL2A1;BAX
prerank,GO:0016020,0.3721347484910252,1.751817295877261,0.0,0.025481995985858753,0.713,159/361,30.31%,ORAI1;ARL6IP5;ATP13A3;GDPD5;ATP13A2;GPR108;OASL;TMEM120A;OSBPL3;TMEM127;ABCC10;TMEM87A;BBS7;BAG1;NIPA1;BCR;ACSL5;TMEM39A;FKBP8;TMBIM1;VMP1;ITPRIPL1;HEXB;TGFBRAP1;MACF1;ABR;ACSL4;REEP4;SERINC1;SUCO;OSBPL8;MTMR6;TM9SF2;SERINC3;BBS9;GHITM;OAS2;ARHGDIA;DNAJC5;SH3GLB1;TMBIM6;PFKP;TM9SF3;SPHK1;SLC47A1;ACSL1;MCOLN2;NBEAL2;SEC61B;XKR8;CLIC1;SLC39A11;PGRMC1;GOLT1B;SLC45A1;PIEZO1;SRPRA;SLC2A1;NIPA2;RALBP1;TOR1AIP2;DNM1L;PLEC;ZNF106;SLC39A1;GPR107;MLEC;OSBPL7;OAS1;PEAR1;BAG5;ACTB;SLC2A8;HSPA5;CCPG1;FAIM2;MBOAT2;NEU1;CLPTM1L;RABIF;AUP1;TMEM163;PNPLA8;ARHGDIB;LHFPL6;TMEM120B;FURIN;DHCR24;ENTPD7;SBF1;DNM2;MAN1B1;PIK3CG;PCSK7;CLPTM1;TOR1AIP1;ATP6V1F;COMT;SLC35F6;STAMBP;OPA1;NPC1;ABHD13;LMBRD2;MTMR3;ZNRF2;CYB5B;STIMATE;MTMR9;PLEKHA2;OSBPL2;MSMO1;PKD2;MTCH2;PIK3C3;PORCN;FMR1;OSBPL11;LPCAT3;PI4KA;REEP3;TMBIM4;TPBGL;ITPRIP;MCOLN1;TMEM178B;ABCC4;SLC2A14;SLC46A2;PPL;LRBA;SMPD2;NIPAL2;ATP7A;FXR2;CLIC3;ABCC5;ABHD12;STBD1;SPNS1;MTMR12;MFSD6;PLEKHA1;KSR1;AGK;TM9SF4;SLC39A3;SLC2A13;LHFPL1;MTMR2;SLC45A4;BAG4;NEU4;MTMR7;MTCH1;TRARG1;GIGYF2;CLIC4;PRAF2
prerank,GO:0005096,0.3985143386117189,1.7402787944944247,0.0,0.02886408158935348,0.762,73/138,33.45%,GIT1;SMAP1;ARHGAP35;TBCD;ARHGAP8;IQGAP2;AGAP1;ARHGAP10;RAP1GAP2;ARFGAP1;TBC1D10B;RABGAP1L;RGS9;TBC1D17;ASAP2;ARHGAP18;RALGAPB;TBC1D25;ARHGAP30;RUNDC1;GIT2;RALBP1;SGSM1;SEC23A;ARHGAP1;TBC1D8;SEC23B;ARAP2;ARFGAP3;EVI5L;ARHGAP25;AGAP2;LLGL2;LLGL1;IQGAP1;ELMOD2;PREB;TBC1D2B;CHN2;ARHGAP11A;SH3BP1;ADPRH;TBC1D2;RALGAPA1;RACGAP1;OPHN1;ARHGAP31;NPRL2;ARAP1;ARHGAP22;TBC1D5;GARNL3;ADAP1;RP2;ARFGAP2;TBC1D9B;TBC1D30;USP6;ARHGAP39;ARHGAP26;TBC1D22B;ARHGAP33;TBC1D20;TBC1D13;STXBP5;ARHGAP17;AGAP3;RGS12;GMIP;SIPA1L3;SIPA1;TSC2;TBC1D10C
prerank,GO:0006470,0.45541205384451516,1.7385329602813189,0.0023952095808383233,0.028856367220743966,0.769,25/45,28.20%,PTPRM;PPP4R2;PPP2R5C;PTPN9;PTPRC;PPP2R5B;PPM1G;PTPRJ;PPP2R1B;PTPRA;PTPN7;PPP2R3A;PPP4R1;PTPRE;PPP2R5A;PPP2R5D;PPM1L;PDP2;PDP1;PPP2R1A;DUSP12;PPP2R5E;PPP3R1;PPP4R3A;PTPN11
prerank,GO:0050727,0.5786818167098842,1.7355697493566253,0.00655307994757536,0.029260777186965282,0.777,9/17,25.17%,ANXA1;CASP1;NLRP3;SBNO2;CASP4;GRN;NLRP7;GGT1;BCL6
prerank,GO:0042803,0.5144615968364304,1.7233001550582712,0.009937888198757764,0.033087773058241884,0.83,13/26,23.66%,TRIM6;BCL2L1;TRIM21;MCL1;TRIM38;BAK1;BOK;BCL2A1;FMR1;TRIM22;PDE2A;BAX;FXR2
prerank,GO:0030036,0.4424270070833038,1.7214146952695357,0.0022222222222222222,0.0332041118988882,0.836,24/59,20.85%,CAPZA1;PDLIM5;SPTB;CSRP1;PDLIM2;CDC42;PHACTR4;EHBP1L1;RHOU;IQSEC1;UTRN;ACTN4;WASF2;PHACTR3;TESK1;VASP;SSH1;SPTAN1;KLHL17;AMOT;IQSEC2;SPECC1;CAPZA2;OPHN1
prerank,GO:0051607,0.4795200951775049,1.7201161380200578,0.0035671819262782403,0.03312906670473031,0.838,21/38,30.64%,OASL;TMEM173;APOBEC3H;OAS2;IFITM2;SLFN11;IFNL1;APOBEC3C;DDX60;APOBEC3D;PRF1;OAS1;APOBEC3G;SLFN13;DDX60L;IFITM1;IFIT3;APOBEC3B;IFIT2;APOBEC3A;BST2
prerank,GO:0042383,0.5327069637755385,1.716810896673346,0.0038860103626943004,0.03399743609079255,0.852,15/23,38.97%,DAG1;CIB1;SGCB;RYR2;PLEC;RYR1;SYNM;BVES;SGCD;PGM5;POPDC2;DES;CAV2;ALOX12;SYNC
prerank,GO:0061631,0.49897451644996754,1.7148775602742217,0.00243605359317905,0.034293313955481214,0.854,16/30,18.63%,UBE2L3;UBE2D3;UBE2A;UBE2Q2;UBE2G1;UBE2B;UBE2Q1;UBE2E3;UBE2K;UBE2L6;BIRC6;UBE2S;UBE2J1;UBE2J2;UBE2W;CDC34
prerank,GO:0030864,0.5321925137504719,1.7134921127757945,0.007936507936507936,0.03436841024605392,0.855,9/22,15.55%,ACTN3;SPTB;HCLS1;UTRN;ACTN4;SPTAN1;LLGL2;LLGL1;WDR1
prerank,GO:0000422,0.4980897103693088,1.7057510825362252,0.002509410288582183,0.03657781489792207,0.88,17/28,24.80%,ATG3;ATG5;ATG2A;MAP1LC3B;WIPI1;CISD2;GABARAPL1;PINK1;MAP1LC3B2;WDR45B;ATG2B;ATG12;WDR45;ULK1;FUNDC2;MAP1LC3A;FIS1
prerank,GO:0031201,0.45975603330046305,1.704547992021647,0.004689331770222743,0.036459313514949035,0.883,26/43,28.31%,VAMP8;NAPG;STX3;NAPA;VTI1B;NAPB;STX11;VAMP2;VAMP4;STX8;STX12;VAMP3;STX10;SNAP47;BNIP1;VTI1A;STX6;STX7;VAMP7;SNAP29;STX18;STX2;STX1A;SNAP23;SNX4;STX4
prerank,GO:0006468,0.385538033793951,1.704201486503105,0.0,0.03612572696675382,0.883,66/125,34.05%,WNK1;BMPR1A;CDK11A;PAK2;PRKAA1;GRK2;SIK2;TAOK1;PDK2;MINK1;FAM20C;CDKL1;TAOK2;NUAK1;CDK11B;PRKAG1;OXSR1;PAK4;GRK7;STK10;SLK;TGFBR1;PINK1;STK4;STK39;GLYCTK;MAP4K1;CHEK1;TAOK3;TP53RK;TNIK;ATR;BRSK2;NRBP1;MAP3K4;PDK4;STK3;MAP4K5;PRPF4B;LRRK2;MAP3K14;CDK7;BMPR2;CDK1;FAM20B;MTOR;ACVRL1;CLK3;CDK13;CDK17;CDK16;CDK9;MAP3K8;CDK5;PAK6;SMG1;AATK;GRK4;STK25;CDK19;BCKDK;PEAK3;STK19;ACVR2A;NIM1K;PIK3R4
prerank,GO:0019905,0.5123507397918461,1.701859952522407,0.0075,0.03655541574611685,0.891,15/25,32.26%,STXBP3;VAMP8;NAPG;STXBP2;NAPA;NAPB;VAMP2;VAMP3;SNAP47;SCFD1;SYT6;SNAP29;SNAP23;STXBP5;SYT5
prerank,GO:0007179,0.5010149446441291,1.70028282924592,0.012531328320802004,0.036609050527684116,0.897,13/26,25.83%,SMAD1;SMAD7;ZYX;TGFB1;PXN;TGFBR3L;NRROS;TGFBR3;TGFBR1;ADAM9;SMAD5;ACVRL1;SMAD3
prerank,GO:0005871,0.48001006878779956,1.695198631917485,0.0035671819262782403,0.03796306312036339,0.909,17/34,27.49%,KIF1B;KIF5B;KIF19;KIF21A;KIF3A;KIFC2;KIF21B;KIF13B;KIF3C;KIF1C;KIF3B;KIF18B;KIF22;NDEL1;KIF14;KIF23;KIF18A
prerank,GO:0008021,0.46000253699309057,1.6938462810956207,0.006009615384615385,0.038099556891503204,0.912,22/39,29.08%,RAB10;SEPT4;RAB8B;PICALM;STX3;STX11;VAMP4;SEPT2;STX12;RAB8A;STON1;TPRG1L;RAB40B;BIN1;STX7;RAB3C;RAB3D;STX2;STX1A;CDK16;STX4;SNAPIN
prerank,GO:0019003,0.5406777599528808,1.692935112739482,0.014341590612777053,0.03797024572592026,0.913,18/19,41.59%,RHEB;RAP1A;RAP2B;RHEBL1;RAP2A;RALB;HRAS;RIT1;MRAS;RAP1B;ERAS;RASEF;RRAS2;RAB42;NRAS;RAP2C;DIRAS1;RRAS
prerank,GO:0032588,0.5611160000209916,1.6924281110843824,0.006793478260869565,0.03762874118408154,0.914,9/17,28.89%,SCAMP2;CLBA1;SCAMP1;TEPSIN;SCAMP4;SCAMP3;AFTPH;CABP7;ARFIP1
prerank,GO:0005793,0.4952809688712535,1.6910096275216207,0.010230179028132993,0.037608208202970506,0.915,19/27,36.25%,TMED5;ERP44;GOLGB1;LMAN1;TMED9;TMED2;NUCB1;TMED10;LMAN2;TMED1;COPG1;TMED4;LRPAP1;YIF1A;TMED7;LMAN2L;MGAT4B;TMED3;TICAM2
prerank,GO:0005770,0.5166990292000738,1.6875532902823716,0.007731958762886598,0.038596529027114954,0.919,17/25,34.05%,FYCO1;RAB7A;FAM45A;ABCA5;TMEM59;IGF2R;MVB12B;RAB9A;ANKRD27;CST7;VPS41;SNX16;SNX14;AP5S1;RUBCN;AP5M1;PIK3R4
prerank,GO:0042147,0.4672902904354846,1.685457257524542,0.004842615012106538,0.03907587450344884,0.922,18/37,20.83%,TMEM87A;WASHC1;VPS29;TBC1D23;VTI1B;PHETA2;RAB6A;VPS26A;SNX6;RAB9A;STX10;SNX5;ANKFY1;PLEKHJ1;WASHC2C;VTI1A;VPS26B;STX6
prerank,GO:0005200,0.4920336633620582,1.6828897428163387,0.007398273736128237,0.03969343509970159,0.928,21/28,39.56%,TUBB4B;TUBA1C;TUBA8;NEFH;TUBA1B;ARPC2;PLEC;SYNM;LMNA;VIM;TUBB;TUBA1A;TUBA4A;TUBG1;LMNB2;TUBB2A;TUBB4A;DES;TUBB6;TUBB1;TUBG2
prerank,GO:0005769,0.4230246610506697,1.6823784559554529,0.0011337868480725624,0.039432652297443783,0.93,27/58,27.07%,RAB22A;RAB5A;RAB11FIP5;WASHC1;EHD1;PLEKHF1;RAB14;PHETA2;EHD4;RAB5C;LDLR;HGS;ANKRD27;F8A3;RAB5B;ATP6V0D1;PLEKHJ1;MELTF;SNX27;PTPN1;RPS6KC1;WASHC2C;EHD3;WASHC2A;WDFY1;PHETA1;SNX16
prerank,GO:0072686,0.5052055982929086,1.682338198077475,0.00651890482398957,0.03897840908881904,0.93,15/24,27.93%,KIFC2;TOGARAM2;WRAP73;CDC14B;SKA1;KIFC1;KNSTRN;SPOUT1;TPX2;ESPL1;KIF11;NUSAP1;WDR62;CLASP1;HAUS3
prerank,GO:0034220,0.5067980715296331,1.6782903208153364,0.01164294954721863,0.039995971259400666,0.935,9/23,18.52%,ATP2C1;ATP2A2;GABRD;ATP2A3;CHRNB1;ATP2C2;CHRNE;CHRFAM7A;GABRB1
prerank,GO:0033627,0.5164806552359364,1.6776575991909033,0.011508951406649617,0.03983193005729552,0.936,9/23,10.93%,ITGB1;ITGB7;ITGA5;ITGAV;ITGA4;ITGAD;ITGB5;ITGB2;ITGAL
prerank,GO:0006810,0.5157570231077935,1.6765237243862379,0.007692307692307693,0.03992877325879451,0.939,11/24,16.41%,GPR108;TMEM87A;TMEM184B;SLC51A;CNNM3;TMEM184A;SLC25A20;TMEM184C;GPR107;SLC25A22;SLC25A18
prerank,GO:0016887,0.41422735290968143,1.6606760619031085,0.0022099447513812156,0.04632345591110846,0.962,34/72,27.49%,KIF1B;HSPA1A;KIF5B;CHD1;KIF19;KIF21A;KIF3A;KIFC2;KIF21B;KIF13B;KIF3C;ATAD2;ASNA1;KIF1C;KIF3B;HSPA5;KIF18B;VCP;CHD4;HSPA8;MYO9B;HSPA6;KIF22;SRCAP;HSPA1B;KIFC1;CHD5;ATAD2B;NSF;KIF14;INO80;KIF23;MLH1;KIF18A
prerank,GO:0003690,0.4594428709475864,1.6599977856874406,0.00831353919239905,0.0461048973934828,0.963,25/39,36.56%,CGAS;SMC3;PSMC3IP;PYHIN1;HDGF;HDGFL2;XRCC5;PCID2;HDGFL3;XRCC6;CAMTA2;HIST1H1C;RAD51;PNKP;IFI16;AIM2;MNDA;HIST1H1D;KIN;RBBP8;RAD51AP1;MSH5;HIST1H1B;CAMTA1;NUCKS1
prerank,GO:0043408,0.5669406101521748,1.658922298222905,0.012379642365887207,0.046114742282075065,0.964,9/15,18.29%,PAK2;TAOK1;MINK1;TAOK2;PAK4;TAOK3;TNIK;STK3;GRB2
prerank,GO:0000278,0.43406532994280594,1.6522771065742445,0.002347417840375587,0.049057767602727946,0.971,30/48,39.56%,TUBB4B;TUBA1C;TUBA8;TUBA1B;SKA2;DYNC1H1;MYBL1;CETN2;SKA1;TUBB;TUBA1A;CENPE;CLTC;TUBA4A;CDT1;PLK1;PPP2CA;HASPIN;NEDD1;TUBG1;WDHD1;TUBB2A;TUBGCP2;PLK4;TUBGCP3;TUBB4A;POLE;TUBB6;TUBB1;TUBG2
prerank,GO:0006874,0.47884132105638993,1.6488795818548125,0.011335012594458438,0.05030899774131808,0.975,12/28,17.31%,ATP13A3;TMCO1;ATP13A2;ATP2B4;ATP2C1;ATP2A2;ATP2B1;DMPK;ATP2A1;ATP2A3;ATP2C2;STIM1
prerank,GO:0016592,0.454364166044884,1.6472166294050394,0.006045949214026602,0.050584420481110025,0.975,25/36,38.85%,MED31;MED16;MED21;MED10;MED13;MED8;THRAP3;MED27;MED30;MED29;MED19;MED1;MED25;MED23;MED18;MED14;CDK9;MED20;BCLAF1;CDK19;MED6;MED12L;MED9;BCLAF3;MED26
prerank,GO:0003779,0.4424277439541937,1.6417630671524361,0.004784688995215311,0.05294357760415471,0.981,22/43,34.20%,RDX;PDLIM5;PDLIM2;PHACTR4;PFN1;EZR;EPS8L1;CAP1;PHACTR3;VPS16;MSN;SSH1;MTSS1;NCALD;MAP1S;ALKBH4;TLNRD1;PHACTR2;SSH3;EMD;PARVB;PDLIM1
prerank,GO:0048812,0.5069546782046152,1.6355645537158108,0.020942408376963352,0.05567484710545492,0.987,10/20,22.29%,NCKAP1;TAOK1;MINK1;TAOK2;ANKRD27;SHTN1;TAOK3;TNIK;LRRK2;NCKAP1L
prerank,GO:0061630,0.3605127608354289,1.6355598577726238,0.0,0.055082561497950086,0.987,88/200,28.75%,RNF149;TRIM62;TRIM6;HACE1;RNF25;RNF19B;DTX3L;RNF34;RNF167;RNF19A;RNF6;SIAH2;TRIM59;RNF8;TRIM3;RNF7;RBX1;STUB1;RCHY1;TRAF6;TRIM11;UBR2;TRIM21;MDM2;HERC5;AREL1;SH3RF2;TRIM7;AMFR;RNF181;TRIM38;RNF5;CBLL1;TRIM13;RNF166;HERC6;RNF31;ARIH2;LTN1;BSPRY;UBR1;TRIM17;RNF38;RNF13;WWP2;TRIM41;HUWE1;RNF14;RNF11;LONRF3;ZNRF2;ANAPC11;RNF125;TRIM26;RC3H2;SYVN1;XIAP;FBXO27;HECTD1;BRAP;RNF187;UHRF2;TRIM60;FBXO6;MARCH5;RNF165;RNF121;ANAPC2;TRIM22;RNF41;TRIM32;ARIH1;TRIP12;RC3H1;UBE3B;ITCH;MSL2;RNF40;SMURF2;RAG1;CBLB;TRIM37;UBR3;RNF220;DTX2;HECTD2;ZNF598;UHRF1
prerank,GO:0016197,0.4725970207172592,1.6322766681945373,0.007317073170731708,0.05604353996370157,0.987,18/29,32.24%,BLOC1S1;EHD1;EPS15;BLOC1S2;SNX33;VPS4A;EHD4;VPS16;ALS2;SNX18;EHD3;NSG1;EPS15L1;ITSN2;AP5S1;AP5B1;ZFYVE16;AP5M1
prerank,GO:0030176,0.4128334013352042,1.628064651064051,0.004645760743321719,0.05768997705408987,0.99,23/59,19.22%,RCE1;ZMPSTE24;RHBDD2;TRAM1;TRAM2;SELENOS;HACD4;SLC37A2;ELOVL1;DERL2;SLC35B2;RRBP1;SLC35B1;ACER3;AUP1;SPCS1;ELOVL6;DERL1;TEX261;PREB;DPM3;HACD2;WDR83OS
prerank,GO:0008360,0.4320710884980431,1.623589816739373,0.005807200929152149,0.05942634225133796,0.992,15/46,13.37%,RDX;ANXA1;PLXNA2;CDC42EP3;RHOG;PHIP;RAC1;ARAP3;FMNL1;EZR;RHOF;PLXND1;RHOC;RHOA;MSN
prerank,GO:0070588,0.5461089881569648,1.6217803913230553,0.01349527665317139,0.05983428027076043,0.993,7/16,16.58%,TRPC3;ATP2C1;ATP2A2;TMEM165;ATP2A1;ATP2A3;ATP2C2
prerank,GO:0030968,0.5389988757523133,1.6174203334508206,0.013262599469496022,0.061425636676371916,0.994,8/17,15.19%,HERPUD2;RHBDD2;SELENOS;HERPUD1;AMFR;HSPA5;DERL1;ATF6B
prerank,GO:0000165,0.5215105329528344,1.6168196524911436,0.02027027027027027,0.061182780871944585,0.995,14/18,34.70%,ARAF;TAOK1;MINK1;TAOK2;MAP2K2;TAOK3;TNIK;MAP3K4;MAP2K3;MAP3K14;MAP3K8;RAF1;BRAF;MAP2K4
prerank,GO:0008305,0.4983043144341663,1.608859062676003,0.01806451612903226,0.06492479836066815,0.997,9/23,10.93%,ITGB1;ITGB7;ITGA5;ITGAV;ITGA4;ITGAD;ITGB5;ITGB2;ITGAL
prerank,GO:0030139,0.4804116933639371,1.6077161531216098,0.015345268542199489,0.06497367969131698,0.997,12/25,18.32%,RAB5A;RAPGEF2;MYO6;EHD1;ARF6;RIN2;EHD4;VPS9D1;RAB5C;RAB5B;RAB11FIP3;RAB11FIP4
prerank,GO:0018107,0.5107636774034615,1.6066463594853073,0.016560509554140127,0.06505342802316993,0.997,10/20,18.35%,ROCK2;DYRK1B;ROCK1;HIPK3;OXSR1;SBK1;STK39;HIPK1;HIPK4;CSNK2A2
prerank,GO:0000149,0.42567321347254,1.6050550576927012,0.0035587188612099642,0.06520516660023484,0.997,24/48,29.08%,SYT11;PICALM;VTI1B;STX11;STX8;STX12;SEC24D;TNFAIP2;ANKRD27;SEC24A;STX10;SYT15;UVRAG;LRRK2;SEC24C;VTI1A;SYT6;STX6;STX7;VAMP7;STX2;STX1A;STX4;SNAPIN
prerank,GO:0007032,0.528549275458758,1.6014940511454763,0.020053475935828877,0.06688331135183882,0.998,11/17,26.69%,SQSTM1;PLEKHF1;WASHC5;PHETA2;FAM160A2;USP8;PI4K2A;PLEKHJ1;VPS18;VPS11;PHETA1
prerank,GO:0005776,0.48260865005201226,1.5992563731120282,0.01806451612903226,0.06754049072010807,0.998,18/24,37.96%,TMEM173;FYCO1;MAP1LC3B;TBC1D25;GABARAPL1;CALCOCO2;MAP1LC3B2;ULK3;HSPA8;ADPRH;MAP1LC3A;TP53INP2;GABARAPL2;ATG14;RUFY4;TP53INP1;RAB23;TBC1D14
prerank,GO:0097602,0.5380961814265298,1.593600459636863,0.01955671447196871,0.07051302045237604,0.999,8/17,16.87%,KCTD6;KCTD2;RNF7;DCUN1D5;RBX1;KCTD17;KCTD5;ANAPC11
prerank,GO:0031072,0.5432174168078877,1.5930569800350962,0.020942408376963352,0.07023435470762218,0.999,8/15,20.63%,HSPA1A;SPN;CDC37;HSPA5;HSPA8;DNAJC9;HSPA6;HSPA1B
prerank,GO:0030593,0.44615622757177903,1.5929509963402155,0.018137847642079808,0.06966015404210041,0.999,27/36,42.31%,LGALS3;CCL5;CXCR1;PF4;S100A9;S100A8;CCL4L2;PF4V1;CXCL8;CXCL3;CXCR2;PPBP;CCL4;CXCL11;CCL3;CXCL1;CCL23;CCL2;CXCL2;XCL2;CCL8;FCER1G;CCL19;CCL20;PIKFYVE;XCL1;CXCL10
prerank,GO:0005747,0.43122351644415385,1.588800005374926,0.014234875444839857,0.07196630682491478,0.999,27/41,44.59%,NDUFB10;NDUFA1;NDUFA6;WDR93;MT-ND5;NDUFA5;NDUFC2;NDUFB7;NDUFS6;NDUFAB1;NDUFB2;NDUFA2;NDUFB3;NDUFA11;NDUFA8;NDUFB4;NDUFV2;NDUFB8;NDUFS3;NDUFA13;MT-ND4L;MT-ND1;NDUFS7;NDUFV1;NDUFB9;NDUFS8;NDUFA3
prerank,GO:0001227,-0.27223799328428644,-1.5864993647944707,0.0,0.19583586768352595,0.899,36/98,18.60%,ZNF550;ZNF587B;ZNF439;ZNF491;AEBP1;ZNF596;ZNF404;ZNF75A;ZNF391;ZNF69;ZNF669;ZNF785;ZNF705E;ZNF891;PATZ1;ZNF10;ZNF724;FOXP1;ZNF169;ZNF554;ZNF529;HIC2;ZBTB20;ZBTB25;PPARD;ZNF589;ZFP69B;ZNF134;ZNF764;ZNF559;ZNF425;FOXP3;ZNF337;ZNF557;ZNF248;ZNF131
prerank,GO:0043066,0.4338423513473884,1.5854792485029212,0.016548463356973995,0.07329600922844268,0.999,14/38,13.93%,FAS;FKBP8;PTMS;TAX1BP1;ARHGAP10;MIEN1;SPHK1;AREL1;API5;SH3RF2;HIGD1A;TSC22D1;IGF1;BIRC6
